"f","fname","instr","value"
"https://mkg.com/data#server_destroy","server_destroy","https://mkg.com/data#ins_004043c7","0x00404416"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00403c49","0x00403c4e"
"https://mkg.com/data#telnet_info_parse","telnet_info_parse","https://mkg.com/data#ins_0040582d","0x0040590d"
"https://mkg.com/data#server_telnet_probe","server_telnet_probe","https://mkg.com/data#ins_00404532","0x00404537"
"https://mkg.com/data#connection_consume_iacs","connection_consume_iacs","https://mkg.com/data#ins_00401ffb","0x00401f91"
"https://mkg.com/data#bind_core","bind_core","https://mkg.com/data#ins_00404729","0x0040472e"
"https://mkg.com/data#connection_consume_iacs","connection_consume_iacs","https://mkg.com/data#ins_00402038","0x0040203d"
"https://mkg.com/data#__errno_location","__errno_location","https://mkg.com/data#ins_004011e0","qword ptr [0x00608040]"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_0040302c","0x00403031"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_00403293","0x004032e3"
"https://mkg.com/data#util_memsearch","util_memsearch","https://mkg.com/data#ins_00405cbc","0x00405d3a"
"https://mkg.com/data#handle_event","handle_event","https://mkg.com/data#ins_004047d9","0x00405647"
"https://mkg.com/data#connection_consume_login_prompt","connection_consume_login_prompt","https://mkg.com/data#ins_00402201","0x00402206"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00403c59","0x00403afe"
"https://mkg.com/data#inet_addr","inet_addr","https://mkg.com/data#ins_00401320","qword ptr [0x006080e0]"
"https://mkg.com/data#memset","memset","https://mkg.com/data#ins_00401290","qword ptr [0x00608098]"
"https://mkg.com/data#perror","perror","https://mkg.com/data#ins_00401400","qword ptr [0x00608150]"
"https://mkg.com/data#connection_consume_prompt","connection_consume_prompt","https://mkg.com/data#ins_00402443","0x0040244e"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_004026b8","0x004026bd"
"https://mkg.com/data#util_sockprintf","util_sockprintf","https://mkg.com/data#ins_00405f2b","0x00405f30"
"https://mkg.com/data#connection_consume_iacs","connection_consume_iacs","https://mkg.com/data#ins_00401e5d","0x0040204c"
"https://mkg.com/data#load","load","https://mkg.com/data#ins_0040192b","0x004018cf"
"https://mkg.com/data#connection_consume_written_dirs","connection_consume_written_dirs","https://mkg.com/data#ins_00402f0a","0x00402f0f"
"https://mkg.com/data#pthread_mutex_init","pthread_mutex_init","https://mkg.com/data#ins_00401480","qword ptr [0x00608190]"
"https://mkg.com/data#register_tm_clones","register_tm_clones","https://mkg.com/data#ins_00401593","RAX"
"https://mkg.com/data#recv","recv","https://mkg.com/data#ins_004011b0","qword ptr [0x00608028]"
"https://mkg.com/data#connection_upload_tftp","connection_upload_tftp","https://mkg.com/data#ins_00403885","0x00403890"
"https://mkg.com/data#connection_consume_mounts","connection_consume_mounts","https://mkg.com/data#ins_00402d17","0x00402a26"
"https://mkg.com/data#connection_consume_login_prompt","connection_consume_login_prompt","https://mkg.com/data#ins_0040215e","0x00402176"
"https://mkg.com/data#connection_upload_echo","connection_upload_echo","https://mkg.com/data#ins_0040361e","0x00403723"
"https://mkg.com/data#send","send","https://mkg.com/data#ins_00401270","qword ptr [0x00608088]"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_004033b5","0x004033ba"
"https://mkg.com/data#connection_consume_upload_methods","connection_consume_upload_methods","https://mkg.com/data#ins_0040353a","0x00403592"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_004032f2","0x004032f7"
"https://mkg.com/data#connection_consume_login_prompt","connection_consume_login_prompt","https://mkg.com/data#ins_0040221c","0x00402227"
"https://mkg.com/data#connection_consume_verify_login","connection_consume_verify_login","https://mkg.com/data#ins_004024aa","0x004024b5"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_00402820","0x0040283d"
"https://mkg.com/data#util_socket_and_bind","util_socket_and_bind","https://mkg.com/data#ins_00405c3a","0x00405c82"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_004028ad","0x0040250f"
"https://mkg.com/data#binary_get_by_arch","binary_get_by_arch","https://mkg.com/data#ins_004019ae","0x004019b3"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_0040297f","0x00402984"
"https://mkg.com/data#connection_consume_upload_methods","connection_consume_upload_methods","https://mkg.com/data#ins_0040358d","0x00403592"
"https://mkg.com/data#connection_consume_mounts","connection_consume_mounts","https://mkg.com/data#ins_00402c1d","0x00402d03"
"https://mkg.com/data#connection_consume_prompt","connection_consume_prompt","https://mkg.com/data#ins_0040241a","0x00402432"
"https://mkg.com/data#server_create","server_create","https://mkg.com/data#ins_00403f3f","0x00403eae"
"https://mkg.com/data#calloc","calloc","https://mkg.com/data#ins_00401310","qword ptr [0x006080d8]"
"https://mkg.com/data#connection_consume_copy_op","connection_consume_copy_op","https://mkg.com/data#ins_00402f7a","0x00402f85"
"https://mkg.com/data#__libc_start_main","__libc_start_main","https://mkg.com/data#ins_004012d0","qword ptr [0x006080b8]"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_004032fc","0x004033ba"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_00403054","0x00403089"
"https://mkg.com/data#connection_consume_prompt","connection_consume_prompt","https://mkg.com/data#ins_0040241f","0x00402424"
"https://mkg.com/data#strcpy","strcpy","https://mkg.com/data#ins_00401200","qword ptr [0x00608050]"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_004032de","0x004032e3"
"https://mkg.com/data#frame_dummy","frame_dummy","https://mkg.com/data#ins_004015cb","0x00401560"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_00402825","0x0040282a"
"https://mkg.com/data#util_memsearch","util_memsearch","https://mkg.com/data#ins_00405d0f","0x00405d3a"
"https://mkg.com/data#timeout_thread","timeout_thread","https://mkg.com/data#ins_004043a1","0x00404144"
"https://mkg.com/data#telnet_info_parse","telnet_info_parse","https://mkg.com/data#ins_00405867","0x0040588e"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_004032ed","0x004032f2"
"https://mkg.com/data#handle_event","handle_event","https://mkg.com/data#ins_00405568","0x0040563d"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00403bcf","0x00403c4e"
"https://mkg.com/data#connection_consume_mounts","connection_consume_mounts","https://mkg.com/data#ins_00402b14","0x00402c13"
"https://mkg.com/data#handle_event","handle_event","https://mkg.com/data#ins_0040563d","0x00404992"
"https://mkg.com/data#pthread_mutex_lock","pthread_mutex_lock","https://mkg.com/data#ins_004014a0","qword ptr [0x006081a0]"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_0040252d","0x00402538"
"https://mkg.com/data#frame_dummy","frame_dummy","https://mkg.com/data#ins_004015e1","0x00401560"
"https://mkg.com/data#handle_event","handle_event","https://mkg.com/data#ins_00405642","0x00405647"
"https://mkg.com/data#ntohs","ntohs","https://mkg.com/data#ins_004013a0","qword ptr [0x00608120]"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_00403084","0x00403089"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_00402650","0x004026b8"
"https://mkg.com/data#util_socket_and_bind","util_socket_and_bind","https://mkg.com/data#ins_00405bfb","0x00405c09"
"https://mkg.com/data#connection_consume_login_prompt","connection_consume_login_prompt","https://mkg.com/data#ins_004021be","0x00402206"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_00402934","0x00402998"
"https://mkg.com/data#realloc","realloc","https://mkg.com/data#ins_00401390","qword ptr [0x00608118]"
"https://mkg.com/data#connection_consume_iacs","connection_consume_iacs","https://mkg.com/data#ins_00401f00","0x00401f6b"
"https://mkg.com/data#connection_consume_iacs","connection_consume_iacs","https://mkg.com/data#ins_00401e8b","0x00401e02"
"https://mkg.com/data#worker","worker","https://mkg.com/data#ins_0040411f","0x004040dd"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_0040307f","0x00403089"
"https://mkg.com/data#isspace","isspace","https://mkg.com/data#ins_004012b0","qword ptr [0x006080a8]"
"https://mkg.com/data#handle_event","handle_event","https://mkg.com/data#ins_0040484b","0x00405647"
"https://mkg.com/data#server_telnet_probe","server_telnet_probe","https://mkg.com/data#ins_00404575","0x00404678"
"https://mkg.com/data#connection_verify_payload","connection_verify_payload","https://mkg.com/data#ins_004038ea","0x00403932"
"https://mkg.com/data#connection_consume_written_dirs","connection_consume_written_dirs","https://mkg.com/data#ins_00402e1f","0x00402f14"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_004026c6","0x004025bc"
"https://mkg.com/data#timeout_thread","timeout_thread","https://mkg.com/data#ins_0040437a","0x0040437f"
"https://mkg.com/data#connection_close","connection_close","https://mkg.com/data#ins_00401c70","0x00401d6d"
"https://mkg.com/data#sprintf","sprintf","https://mkg.com/data#ins_00401440","qword ptr [0x00608170]"
"https://mkg.com/data#util_memsearch","util_memsearch","https://mkg.com/data#ins_00405d20","0x00405d25"
"https://mkg.com/data#pthread_setaffinity_np","pthread_setaffinity_np","https://mkg.com/data#ins_00401250","qword ptr [0x00608078]"
"https://mkg.com/data#connection_consume_iacs","connection_consume_iacs","https://mkg.com/data#ins_00401e2b","0x0040204c"
"https://mkg.com/data#socket","socket","https://mkg.com/data#ins_004014d0","qword ptr [0x006081b8]"
"https://mkg.com/data#server_queue_telnet","server_queue_telnet","https://mkg.com/data#ins_00404455","0x00404430"
"https://mkg.com/data#printf","printf","https://mkg.com/data#ins_00401280","qword ptr [0x00608090]"
"https://mkg.com/data#connection_consume_mounts","connection_consume_mounts","https://mkg.com/data#ins_00402cfe","0x00402d03"
"https://mkg.com/data#timeout_thread","timeout_thread","https://mkg.com/data#ins_004042f6","0x00404304"
"https://mkg.com/data#connection_consume_mounts","connection_consume_mounts","https://mkg.com/data#ins_00402ac9","0x00402c13"
"https://mkg.com/data#util_trim","util_trim","https://mkg.com/data#ins_00405f9c","0x0040601e"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_00402758","0x0040287c"
"https://mkg.com/data#hexDump","hexDump","https://mkg.com/data#ins_00405acc","0x00405ad1"
"https://mkg.com/data#connection_close","connection_close","https://mkg.com/data#ins_00401d6d","0x00401d72"
"https://mkg.com/data#util_socket_and_bind","util_socket_and_bind","https://mkg.com/data#ins_00405c17","0x00405b99"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_0040324d","0x004032e8"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_004031b0","0x004032f2"
"https://mkg.com/data#time","time","https://mkg.com/data#ins_00401360","qword ptr [0x00608100]"
"https://mkg.com/data#connection_consume_written_dirs","connection_consume_written_dirs","https://mkg.com/data#ins_00402e60","0x00402dde"
"https://mkg.com/data#strtok","strtok","https://mkg.com/data#ins_00401410","qword ptr [0x00608158]"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_00403040","0x00403045"
"https://mkg.com/data#memmove","memmove","https://mkg.com/data#ins_004013d0","qword ptr [0x00608138]"
"https://mkg.com/data#util_trim","util_trim","https://mkg.com/data#ins_00405ff8","0x0040600e"
"https://mkg.com/data#epoll_wait","epoll_wait","https://mkg.com/data#ins_004013b0","qword ptr [0x00608128]"
"https://mkg.com/data#telnet_info_parse","telnet_info_parse","https://mkg.com/data#ins_0040578c","0x0040590d"
"https://mkg.com/data#connection_consume_iacs","connection_consume_iacs","https://mkg.com/data#ins_00401f61","0x00402038"
"https://mkg.com/data#connection_consume_iacs","connection_consume_iacs","https://mkg.com/data#ins_0040203d","0x00402042"
"https://mkg.com/data#pthread_create","pthread_create","https://mkg.com/data#ins_004011c0","qword ptr [0x00608030]"
"https://mkg.com/data#connection_consume_mounts","connection_consume_mounts","https://mkg.com/data#ins_00402a4b","0x00402d1c"
"https://mkg.com/data#connection_consume_password_prompt","connection_consume_password_prompt","https://mkg.com/data#ins_00402354","0x0040235f"
"https://mkg.com/data#util_socket_and_bind","util_socket_and_bind","https://mkg.com/data#ins_00405c09","0x00405c0e"
"https://mkg.com/data#connection_upload_echo","connection_upload_echo","https://mkg.com/data#ins_004035fa","0x00403723"
"https://mkg.com/data#connection_consume_login_prompt","connection_consume_login_prompt","https://mkg.com/data#ins_00402163","0x00402168"
"https://mkg.com/data#connection_consume_iacs","connection_consume_iacs","https://mkg.com/data#ins_00401fe8","0x00401fed"
"https://mkg.com/data#strncmp","strncmp","https://mkg.com/data#ins_004011f0","qword ptr [0x00608048]"
"https://mkg.com/data#exit","exit","https://mkg.com/data#ins_00401450","qword ptr [0x00608178]"
"https://mkg.com/data#hexDump","hexDump","https://mkg.com/data#ins_00405a74","0x00405aa0"
"https://mkg.com/data#connection_consume_arch","connection_consume_arch","https://mkg.com/data#ins_004032e8","0x004032ed"
"https://mkg.com/data#epoll_create1","epoll_create1","https://mkg.com/data#ins_00401490","qword ptr [0x00608198]"
"https://mkg.com/data#bind_core","bind_core","https://mkg.com/data#ins_00404719","0x0040472e"
"https://mkg.com/data#server_create","server_create","https://mkg.com/data#ins_00403fd7","0x00404058"
"https://mkg.com/data#timeout_thread","timeout_thread","https://mkg.com/data#ins_0040437f","0x00404384"
"https://mkg.com/data#binary_init","binary_init","https://mkg.com/data#ins_00401637","0x00401797"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_0040289f","0x004028a4"
"https://mkg.com/data#connection_consume_iacs","connection_consume_iacs","https://mkg.com/data#ins_00401f66","0x00401f6b"
"https://mkg.com/data#connection_consume_password_prompt","connection_consume_password_prompt","https://mkg.com/data#ins_004022f1","0x00402251"
"https://mkg.com/data#hexDump","hexDump","https://mkg.com/data#ins_0040597c","0x00405b27"
"https://mkg.com/data#main","main","https://mkg.com/data#ins_00403b5f","0x00403afe"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_00402872","0x00402877"
"https://mkg.com/data#timeout_thread","timeout_thread","https://mkg.com/data#ins_00404304","0x0040437f"
"https://mkg.com/data#fgets","fgets","https://mkg.com/data#ins_004012e0","qword ptr [0x006080c0]"
"https://mkg.com/data#connection_consume_login_prompt","connection_consume_login_prompt","https://mkg.com/data#ins_00402206","0x0040220b"
"https://mkg.com/data#connection_consume_written_dirs","connection_consume_written_dirs","https://mkg.com/data#ins_00402f0f","0x00402dde"
"https://mkg.com/data#connection_consume_psoutput","connection_consume_psoutput","https://mkg.com/data#ins_004026af","0x004026b4"
"https://mkg.com/data#hexDump","hexDump","https://mkg.com/data#ins_00405b0a","0x00405ad1"
"https://mkg.com/data#telnet_info_parse","telnet_info_parse","https://mkg.com/data#ins_00405889","0x0040588e"
"https://mkg.com/data#connection_verify_payload","connection_verify_payload","https://mkg.com/data#ins_00403922","0x00403932"
"https://mkg.com/data#util_trim","util_trim","https://mkg.com/data#ins_00405f7f","0x00405f5c"
"https://mkg.com/data#handle_event","handle_event","https://mkg.com/data#ins_004048bb","0x00405647"
"https://mkg.com/data#fprintf","fprintf","https://mkg.com/data#ins_00401340","qword ptr [0x006080f0]"
"https://mkg.com/data#connection_consume_arm_subtype","connection_consume_arm_subtype","https://mkg.com/data#ins_0040343e","0x00405c90"
"https://mkg.com/data#connection_close","connection_close","https://mkg.com/data#ins_00401aa6","0x004014a0"
"https://mkg.com/data#connection_consume_verify_login","connection_consume_verify_login","https://mkg.com/data#ins_00402491","0x00405c90"
"https://mkg.com/data#connection_close","connection_close","https://mkg.com/data#ins_00401c13","0x004013a0"
"https://mkg.com/data#util_trim","util_trim","https://mkg.com/data#ins_00405f65","0x004012b0"
